,date,open,close,high,low,volume,code
0,2008-01-02,16.042,15.631,16.306,15.513,10295.27,600109
1,2008-01-03,15.631,15.895,16.138,15.104,18382.82,600109
2,2008-01-04,16.078,16.756,16.956,15.712,24721.55,600109
3,2008-01-07,16.811,16.833,17.163,16.355,17128.51,600109
4,2008-01-08,17.076,16.376,17.317,16.21,15849.69,600109
5,2008-01-09,16.258,16.388,16.653,16.157,9828.95,600109
6,2008-01-10,16.398,16.391,16.836,16.355,10910.63,600109
7,2008-01-11,16.542,16.427,16.787,16.234,8764.61,600109
8,2008-01-14,16.444,16.747,16.833,16.444,11480.02,600109
9,2008-01-15,16.811,16.427,16.898,16.246,11992.85,600109
10,2008-01-16,16.35,16.318,16.838,15.934,11344.6,600109
11,2008-01-17,16.21,15.474,16.475,15.154,10905.78,600109
12,2008-01-18,15.392,15.628,15.705,15.154,6812.65,600109
13,2008-01-21,15.633,14.207,15.753,14.19,11727.11,600109
14,2008-01-22,14.07,12.785,14.07,12.785,15483.06,600109
15,2008-01-23,14.065,13.67,14.065,12.747,15346.75,600109
16,2008-01-24,13.682,13.538,13.702,13.062,12537.51,600109
17,2008-01-25,13.538,13.627,13.973,13.228,11504.57,600109
18,2008-01-28,13.627,12.263,13.627,12.263,12532.23,600109
19,2008-01-29,12.028,12.595,12.658,11.804,11250.79,600109
20,2008-01-30,12.603,12.497,12.771,12.03,6132.59,600109
21,2008-01-31,12.555,12.538,12.627,12.266,6062.41,600109
22,2008-02-01,12.742,12.211,12.747,11.905,4251.3,600109
23,2008-02-04,12.434,13.372,13.387,12.434,9092.25,600109
24,2008-02-05,13.394,13.086,13.394,12.959,5901.69,600109
25,2008-02-13,12.749,12.458,12.975,12.268,4398.06,600109
26,2008-02-14,12.747,12.603,12.747,12.506,2390.48,600109
27,2008-02-15,12.603,12.15,12.603,12.013,5404.71,600109
28,2008-02-18,12.266,12.461,12.506,11.785,7771.21,600109
29,2008-02-19,12.386,12.836,12.942,12.266,8431.68,600109
30,2008-02-20,12.85,12.458,13.081,12.268,8281.08,600109
31,2008-02-21,12.29,12.461,12.627,12.073,5877.61,600109
32,2008-02-22,12.434,11.908,12.434,11.905,6921.12,600109
33,2008-02-25,11.997,10.955,12.086,10.825,6643.51,600109
34,2008-02-26,11.087,11.035,11.665,10.467,7783.03,600109
35,2008-02-27,11.179,11.333,11.592,10.823,7614.31,600109
36,2008-02-28,11.333,11.061,11.544,10.943,4497.37,600109
37,2008-02-29,11.063,10.965,11.229,10.931,6653.13,600109
38,2008-03-03,10.943,11.078,11.299,10.585,9504.77,600109
39,2008-03-04,11.205,10.777,11.22,10.727,8884.66,600109
40,2008-03-05,10.667,10.474,10.907,10.402,8052.65,600109
41,2008-03-06,10.498,10.921,11.395,10.246,11262.89,600109
42,2008-03-07,10.823,10.582,10.943,10.558,5208.54,600109
43,2008-03-10,10.534,10.246,10.534,10.238,4902.83,600109
44,2008-03-11,10.149,10.344,10.462,10.106,3617.63,600109
45,2008-03-12,10.481,9.625,10.674,9.62,9488.89,600109
46,2008-03-13,9.62,8.899,9.62,8.663,17333.73,600109
47,2008-03-14,8.923,8.733,9.019,8.653,12103.1,600109
48,2008-03-17,8.75,8.382,8.81,8.028,14930.35,600109
