,date,open,close,high,low,volume,code
0,2008-01-02,6.031,5.95,6.048,5.876,30853.69,600066
1,2008-01-03,5.952,6.146,6.174,5.908,30435.04,600066
2,2008-01-04,6.185,6.12,6.341,6.118,22876.38,600066
3,2008-01-07,6.118,5.969,6.188,5.939,37207.25,600066
4,2008-01-08,6.046,6.022,6.136,5.945,30892.73,600066
5,2008-01-09,6.022,6.136,6.155,5.962,20456.67,600066
6,2008-01-10,6.162,6.486,6.504,6.101,57746.71,600066
7,2008-01-11,6.486,6.746,6.851,6.381,71534.24,600066
8,2008-01-14,6.82,6.714,6.872,6.664,57292.22,600066
9,2008-01-15,6.714,6.676,6.835,6.602,35187.38,600066
10,2008-01-16,6.662,6.732,6.863,6.606,30804.61,600066
11,2008-01-17,6.662,6.274,6.776,6.138,57446.01,600066
12,2008-01-18,6.311,6.593,6.6,6.171,39444.32,600066
13,2008-01-21,6.592,6.337,6.672,6.311,24565.69,600066
14,2008-01-22,6.278,5.82,6.278,5.705,38700.24,600066
15,2008-01-23,5.803,6.176,6.215,5.803,58654.82,600066
16,2008-01-24,6.301,6.33,6.485,6.176,20110.05,600066
17,2008-01-25,6.348,6.353,6.492,6.209,18523.47,600066
18,2008-01-28,6.294,5.847,6.294,5.806,13657.97,600066
19,2008-01-29,6.101,5.79,6.136,5.68,13918.41,600066
20,2008-01-30,5.934,5.813,5.943,5.733,11490.17,600066
21,2008-01-31,5.841,5.894,5.994,5.75,16629.36,600066
22,2008-02-04,5.873,6.118,6.178,5.873,52589.46,600066
23,2008-02-05,6.074,6.115,6.241,5.925,24204.25,600066
24,2008-02-13,6.013,5.925,6.08,5.805,5074.61,600066
25,2008-02-14,5.934,5.922,6.099,5.838,9583.9,600066
26,2008-02-15,5.855,5.743,5.918,5.575,13381.61,600066
27,2008-02-18,5.785,5.808,5.873,5.687,12262.57,600066
28,2008-02-19,5.808,5.966,5.985,5.782,12651.38,600066
29,2008-02-20,5.969,5.882,6.134,5.817,13356.72,600066
30,2008-02-21,5.82,5.936,6.031,5.787,7631.52,600066
31,2008-02-22,5.925,5.724,5.934,5.584,12355.64,600066
32,2008-02-25,5.698,5.506,5.782,5.435,14869.33,600066
33,2008-02-26,5.608,5.382,5.663,5.286,15880.11,600066
34,2008-02-27,5.4,5.691,5.698,5.347,16218.16,600066
