,date,open,close,high,low,volume,code
0,2008-01-02,9.832,10.034,10.253,9.481,2270083.51,601390
1,2008-01-03,9.911,9.92,10.227,9.674,1845839.51,601390
2,2008-01-04,9.99,10.034,10.166,9.762,2148950.54,601390
3,2008-01-07,10.526,10.877,11.035,10.157,5370785.23,601390
4,2008-01-08,10.798,10.429,10.921,10.253,3175195.14,601390
5,2008-01-09,10.253,10.438,10.526,10.06,1970787.52,601390
6,2008-01-10,10.438,10.192,10.438,10.148,1942088.91,601390
7,2008-01-11,10.183,10.06,10.183,9.797,2275915.75,601390
8,2008-01-14,10.008,10.052,10.157,9.841,1159889.85,601390
9,2008-01-15,10.087,10.087,10.403,10.008,1472780.97,601390
10,2008-01-16,9.99,9.779,9.99,9.744,1407533.16,601390
11,2008-01-17,9.657,9.446,9.832,9.121,1663797.3,601390
12,2008-01-18,9.323,9.911,9.946,9.182,1533428.6,601390
13,2008-01-21,9.85,9.384,9.858,9.305,961931.07,601390
14,2008-01-22,8.998,8.489,9.147,8.445,1594384.06,601390
15,2008-01-23,8.787,9.13,9.165,8.647,1573370.84,601390
16,2008-01-24,9.13,9.323,9.534,9.086,1032309.86,601390
17,2008-01-25,9.235,9.323,9.437,9.024,901907.03,601390
18,2008-01-28,9.139,8.586,9.218,8.559,755518.08,601390
19,2008-01-29,8.735,8.779,8.919,8.515,515355.98,601390
20,2008-01-30,8.849,8.665,8.998,8.419,654281.57,601390
21,2008-01-31,8.603,8.401,8.796,8.384,525355.22,601390
22,2008-02-01,8.445,8.384,8.515,8.032,706040.85,601390
23,2008-02-04,8.691,9.226,9.226,8.559,1533379.19,601390
24,2008-02-05,9.226,9.349,9.437,9.051,1335731.51,601390
25,2008-02-13,9.2,9.095,9.332,8.945,596837.27,601390
26,2008-02-14,9.226,9.209,9.297,9.103,354211.8,601390
27,2008-02-15,9.121,9.235,9.261,8.954,426249.4,601390
28,2008-02-18,9.376,9.323,9.56,9.305,691878.47,601390
29,2008-02-19,9.341,9.42,9.525,9.2,643837.79,601390
30,2008-02-20,9.428,9.077,9.455,8.981,816603.69,601390
31,2008-02-21,8.998,8.902,9.033,8.735,868042.26,601390
32,2008-02-22,8.805,8.691,8.858,8.603,748660.12,601390
33,2008-02-25,8.787,8.708,9.042,8.586,664913.43,601390
34,2008-02-26,8.937,8.445,8.954,8.103,750354.37,601390
35,2008-02-27,8.436,8.48,8.603,8.243,511002.37,601390
36,2008-02-28,8.515,8.48,8.586,8.217,542567.47,601390
37,2008-02-29,8.445,8.436,8.515,8.34,465446.52,601390
38,2008-03-03,8.076,8.313,8.436,7.778,4689844.14,601390
39,2008-03-04,8.217,7.91,8.217,7.883,2412101.11,601390
40,2008-03-05,7.813,7.769,7.971,7.479,1654908.57,601390
41,2008-03-06,7.795,7.901,8.103,7.585,1570896.73,601390
42,2008-03-07,7.813,7.997,8.032,7.725,1117427.46,601390
43,2008-03-10,7.813,7.567,7.857,7.427,2106407.29,601390
44,2008-03-11,7.471,7.567,7.716,7.348,1137525.68,601390
45,2008-03-12,7.734,7.172,7.76,7.12,1545046.35,601390
46,2008-03-13,7.093,6.979,7.172,6.821,1119014.68,601390
47,2008-03-14,6.935,6.865,7.032,6.742,683220.15,601390
48,2008-03-17,6.874,6.602,6.926,6.584,826828.99,601390
49,2008-03-18,6.602,6.865,6.9,6.408,1564032.18,601390
50,2008-03-19,7.023,7.023,7.172,6.777,1701023.57,601390
51,2008-03-20,6.839,7.12,7.339,6.523,1813458.52,601390
52,2008-03-21,7.102,6.988,7.155,6.9,1319575.62,601390
53,2008-03-24,7.041,6.681,7.111,6.672,936087.92,601390
54,2008-03-25,6.593,6.751,6.874,6.531,667539.44,601390
55,2008-03-26,6.803,6.628,6.847,6.566,618335.26,601390
56,2008-03-27,6.452,6.189,6.523,6.145,1415884.44,601390
57,2008-03-28,6.092,6.487,6.584,6.057,1411942.18,601390
58,2008-03-31,6.233,6.215,6.373,6.145,804897.01,601390
59,2008-04-01,6.286,6.215,6.408,6.11,1033823.19,601390
60,2008-04-02,6.338,6.391,6.54,6.224,1442194.57,601390
61,2008-04-03,6.452,6.786,6.803,6.321,1541036.74,601390
62,2008-04-07,6.663,7.084,7.251,6.593,1859076.86,601390
63,2008-04-08,7.076,7.041,7.269,6.9,1296985.06,601390
64,2008-04-09,6.961,6.549,7.023,6.523,1325780.09,601390
65,2008-04-10,6.461,6.637,6.654,6.347,762181.67,601390
66,2008-04-11,6.619,6.575,6.716,6.549,534804.03,601390
67,2008-04-14,6.452,6.242,6.479,6.189,677865.68,601390
68,2008-04-15,6.224,6.321,6.365,5.97,758850.83,601390
69,2008-04-16,6.277,6.154,6.321,6.128,419283.33,601390
70,2008-04-17,6.268,6.18,6.321,6.057,613360.7,601390
71,2008-04-18,6.171,5.855,6.171,5.785,1022339.26,601390
72,2008-04-21,6.277,6.013,6.365,5.838,1060726.48,601390
73,2008-04-22,5.847,6.18,6.259,5.803,907436.16,601390
74,2008-04-23,6.128,6.382,6.452,6.084,1382023.48,601390
75,2008-04-24,6.935,7.014,7.023,6.724,3650036.96,601390
76,2008-04-25,6.935,6.97,7.286,6.584,2855587.39,601390
77,2008-04-28,6.847,6.76,7.058,6.742,1326626.1,601390
78,2008-04-29,6.716,6.698,6.9,6.663,1110057.01,601390
79,2008-04-30,6.716,6.9,6.979,6.681,1608664.71,601390
80,2008-05-05,6.997,6.944,6.997,6.751,1794300.1,601390
81,2008-05-06,6.891,7.023,7.137,6.768,2206532.58,601390
82,2008-05-07,6.97,6.663,7.102,6.654,1713314.22,601390
83,2008-05-08,6.628,6.698,6.724,6.584,1303738.71,601390
84,2008-05-09,6.724,6.461,6.76,6.312,1469458.2,601390
85,2008-05-12,6.321,6.461,6.479,6.154,1021065.22,601390
86,2008-05-13,6.259,6.268,6.452,6.198,968693.27,601390
87,2008-05-14,6.277,6.426,6.47,6.277,962319.35,601390
88,2008-05-15,6.514,6.514,6.724,6.496,1421163.51,601390
89,2008-05-16,6.523,6.426,6.628,6.338,638015.87,601390
90,2008-05-19,6.391,6.347,6.426,6.268,498949.35,601390
91,2008-05-20,6.338,6.207,6.505,6.154,701892.16,601390
