,date,open,close,high,low,volume,code
0,2008-01-02,15.89,16.517,16.674,15.77,60603.17,600332
1,2008-01-03,16.324,16.61,16.776,16.231,53047.85,600332
2,2008-01-04,16.628,16.462,16.628,15.992,62520.34,600332
3,2008-01-07,16.139,16.407,16.61,15.899,79823.06,600332
4,2008-01-08,16.324,15.54,16.324,15.503,85122.87,600332
5,2008-01-09,15.401,16.01,16.047,15.365,51621.24,600332
6,2008-01-10,16.01,15.586,16.047,15.448,72085.28,600332
7,2008-01-11,15.632,15.936,16.01,15.567,51721.75,600332
8,2008-01-14,16.001,15.946,16.278,15.826,45754.91,600332
9,2008-01-15,15.955,16.065,16.121,15.669,52984.03,600332
10,2008-01-16,15.955,16.176,16.49,15.678,86998.29,600332
11,2008-01-17,16.13,15.374,16.6,14.903,76637.34,600332
12,2008-01-18,15.401,15.033,15.623,14.645,49524.45,600332
13,2008-01-21,14.95,14.221,15.217,13.861,50407.85,600332
14,2008-01-22,13.907,12.865,13.907,12.801,58161.85,600332
15,2008-01-23,13.17,13.788,13.824,12.865,52169.23,600332
16,2008-01-24,13.797,14.258,14.295,13.797,51665.43,600332
17,2008-01-25,14.571,14.359,14.756,14.11,43964.22,600332
18,2008-01-28,14.11,13.585,14.203,13.197,33789.67,600332
19,2008-01-29,13.797,13.935,14.101,13.465,15783.64,600332
20,2008-01-30,14.249,13.843,14.249,13.511,15244.83,600332
21,2008-01-31,13.972,13.308,13.981,13.28,12866.7,600332
22,2008-02-01,13.28,13.041,13.511,12.404,18182.26,600332
23,2008-02-04,13.732,14.203,14.239,13.29,17669.3,600332
24,2008-02-05,14.101,14.046,14.295,13.815,17285.28,600332
25,2008-02-13,13.926,13.76,13.926,13.539,22029.02,600332
26,2008-02-14,13.917,14.276,14.341,13.769,22712.72,600332
27,2008-02-15,14.23,14.424,14.525,13.834,25784.68,600332
28,2008-02-18,14.756,14.682,15.079,14.571,50127.02,600332
29,2008-02-19,14.71,14.95,15.337,14.71,37020.46,600332
30,2008-02-20,14.95,14.811,15.143,14.765,30635.53,600332
31,2008-02-21,14.71,14.82,14.986,14.387,25651.12,600332
32,2008-02-22,14.756,14.203,14.756,13.981,28318.42,600332
33,2008-02-25,14.249,13.64,14.442,13.465,20294.22,600332
34,2008-02-26,13.88,13.88,14.156,13.492,20881.46,600332
35,2008-02-27,14.092,14.046,14.212,13.843,13452.64,600332
36,2008-02-28,14.073,14.11,14.286,13.834,12203.93,600332
37,2008-02-29,14.101,14.341,14.378,13.926,14838.09,600332
38,2008-03-03,14.332,15.033,15.079,14.212,40154.49,600332
39,2008-03-04,15.088,14.682,15.263,14.571,36435.64,600332
40,2008-03-05,14.645,15.033,15.051,14.553,28963.04,600332
41,2008-03-06,15.06,15.134,15.448,15.033,36373.74,600332
42,2008-03-07,15.014,14.737,15.208,14.581,17983.01,600332
43,2008-03-10,14.479,14.212,14.802,14.101,18247.27,600332
44,2008-03-11,14.092,14.811,14.83,13.88,16324.28,600332
45,2008-03-12,14.986,14.369,15.125,14.295,11303.09,600332
46,2008-03-13,14.304,13.769,14.387,13.603,18944.14,600332
47,2008-03-14,13.788,13.778,14.018,13.612,7786.79,600332
48,2008-03-17,13.788,12.69,13.834,12.524,17404.18,600332
49,2008-03-18,12.404,11.427,12.893,11.417,20476.35,600332
50,2008-03-19,11.989,11.888,12.164,11.436,15601.43,600332
51,2008-03-20,11.666,12.275,12.432,11.205,18754.85,600332
52,2008-03-21,12.174,12.367,12.533,12.017,15692.89,600332
53,2008-03-24,12.45,12.146,12.718,12.128,12339.12,600332
54,2008-03-25,11.897,12.496,12.598,11.602,16874.28,600332
55,2008-03-26,12.57,12.377,12.865,12.257,11435.13,600332
56,2008-03-27,12.266,11.464,12.266,11.417,15613.15,600332
57,2008-03-28,11.187,11.814,11.869,10.514,21991.07,600332
58,2008-03-31,11.62,11.159,11.62,11.067,9625.15,600332
59,2008-04-01,11.159,10.172,11.482,10.145,16845.38,600332
60,2008-04-02,10.283,9.794,10.541,9.591,18707.54,600332
61,2008-04-03,9.72,10.089,10.237,9.499,16394.57,600332
62,2008-04-07,9.868,10.735,10.781,9.684,18607.66,600332
63,2008-04-08,10.929,10.836,11.048,10.707,19680.07,600332
64,2008-04-09,10.846,10.08,11.012,10.062,21217.81,600332
65,2008-04-10,9.923,10.495,10.569,9.776,15159.44,600332
66,2008-04-11,10.449,10.67,10.79,10.449,10494.12,600332
67,2008-04-14,10.431,10.67,10.965,10.145,28802.53,600332
68,2008-04-15,10.68,11.731,11.74,10.587,51980.83,600332
69,2008-04-16,11.528,11.334,11.851,11.279,33032.98,600332
70,2008-04-17,11.325,11.205,11.528,10.873,22474.58,600332
71,2008-04-18,11.205,10.652,11.547,10.615,29815.98,600332
72,2008-04-21,11.482,11.482,11.713,10.799,36207.97,600332
73,2008-04-22,11.233,11.178,11.547,10.606,31466.29,600332
74,2008-04-23,11.214,11.547,11.694,10.781,68203.1,600332
75,2008-04-24,12.626,12.552,12.681,11.989,98846.15,600332
76,2008-04-25,12.266,11.98,12.543,11.971,63572.73,600332
77,2008-04-28,11.547,11.989,12.128,11.528,36445.89,600332
78,2008-04-29,11.915,11.943,12.201,11.823,24443.95,600332
79,2008-04-30,11.925,12.441,12.533,11.925,45113.31,600332
80,2008-05-05,12.635,12.902,12.985,12.598,47922.47,600332
81,2008-05-06,13.004,12.626,13.087,12.45,40466.67,600332
82,2008-05-07,12.635,12.423,13.105,12.404,38581.87,600332
83,2008-05-08,12.174,12.801,12.81,12.128,19037.52,600332
84,2008-05-09,12.994,12.792,13.096,12.358,26293.86,600332
85,2008-05-12,12.755,13.345,13.465,12.487,49411.72,600332
86,2008-05-13,13.142,14.442,14.645,12.958,126227.0,600332
87,2008-05-14,14.479,14.073,14.737,13.649,98888.96,600332
88,2008-05-15,14.193,13.557,14.203,13.511,49234.97,600332
89,2008-05-16,13.557,13.317,13.741,13.188,28910.54,600332
90,2008-05-19,13.326,13.539,13.806,13.326,23709.17,600332
91,2008-05-20,13.465,12.238,13.557,12.183,36167.39,600332
92,2008-05-21,11.989,12.994,13.077,11.362,43882.8,600332
93,2008-05-22,12.792,13.142,13.419,12.496,34835.21,600332
94,2008-05-23,13.077,13.382,13.539,12.958,42426.94,600332
95,2008-05-26,13.456,13.686,13.926,13.373,49077.65,600332
96,2008-05-27,13.622,13.594,13.788,12.838,32444.05,600332
97,2008-05-28,13.511,13.575,13.741,13.142,23792.54,600332
98,2008-05-30,13.373,13.068,13.677,12.911,16030.26,600332
99,2008-06-02,13.05,12.884,13.05,12.635,14077.26,600332
100,2008-06-03,12.865,12.533,13.05,12.404,16407.32,600332
101,2008-06-04,12.496,12.211,12.699,12.128,16219.65,600332
102,2008-06-05,12.174,12.257,12.404,12.035,10535.79,600332
