,date,open,close,high,low,volume,code
0,2008-01-02,9.722,9.492,9.755,9.4,111329.97,000060
1,2008-01-03,9.498,9.637,9.661,9.263,142834.86,000060
2,2008-01-04,9.769,10.214,10.346,9.764,199452.16,000060
3,2008-01-07,10.239,10.388,10.649,10.239,169465.6,000060
4,2008-01-08,10.423,10.243,10.651,10.162,168612.18,000060
5,2008-01-09,10.214,10.649,10.651,10.214,134167.07,000060
6,2008-01-10,10.772,10.922,11.047,10.656,134556.23,000060
7,2008-01-11,10.941,10.75,11.053,10.651,96553.42,000060
8,2008-01-14,10.761,10.662,10.827,10.476,91709.09,000060
9,2008-01-15,10.676,10.873,10.981,10.388,174557.66,000060
10,2008-01-16,10.695,10.234,10.695,10.23,144806.17,000060
11,2008-01-17,10.001,9.819,10.388,9.575,135094.59,000060
12,2008-01-18,9.795,9.96,10.006,9.597,99852.35,000060
13,2008-01-21,9.924,9.068,9.924,8.982,115919.86,000060
14,2008-01-22,8.631,8.161,8.631,8.161,145824.52,000060
15,2008-01-23,8.126,8.407,8.473,7.88,172516.8,000060
16,2008-01-24,8.468,8.302,8.521,8.016,127660.79,000060
17,2008-01-25,8.302,8.561,8.675,8.28,125108.28,000060
18,2008-01-28,8.556,7.704,8.556,7.704,110390.88,000060
19,2008-02-04,8.102,8.35,8.473,7.946,132640.36,000060
20,2008-02-05,8.431,8.345,8.473,8.236,113173.3,000060
21,2008-02-13,8.345,8.181,8.345,8.06,40557.37,000060
22,2008-02-14,8.253,8.332,8.365,8.209,33967.9,000060
23,2008-02-15,8.211,8.168,8.286,8.047,39600.77,000060
24,2008-02-18,8.323,8.385,8.493,8.258,81404.41,000060
25,2008-02-19,8.477,8.883,8.934,8.37,121281.44,000060
26,2008-02-20,8.987,8.844,9.332,8.807,191539.27,000060
27,2008-02-21,8.851,8.949,9.114,8.675,73999.69,000060
28,2008-02-22,9.037,9.07,9.299,8.752,145870.29,000060
29,2008-02-25,9.125,8.442,9.136,8.429,83899.96,000060
30,2008-02-26,8.675,8.345,8.894,8.102,80810.48,000060
31,2008-02-27,8.422,8.486,8.673,8.302,58184.35,000060
32,2008-02-28,8.629,8.611,8.756,8.523,53471.45,000060
33,2008-02-29,8.71,8.771,8.851,8.635,49854.32,000060
34,2008-03-03,8.675,8.985,9.009,8.466,84466.08,000060
35,2008-03-04,9.039,8.875,9.345,8.763,113457.77,000060
36,2008-03-05,8.864,8.739,8.919,8.583,89289.49,000060
37,2008-03-06,8.96,9.246,9.498,8.96,206912.99,000060
38,2008-03-07,9.114,9.362,9.487,9.004,129968.43,000060
39,2008-03-10,9.4,8.807,9.4,8.752,94274.04,000060
40,2008-03-11,8.732,8.807,8.846,8.541,50603.13,000060
41,2008-03-12,9.039,8.367,9.07,8.341,74471.79,000060
42,2008-03-13,8.345,8.099,8.385,7.998,72825.92,000060
43,2008-03-14,8.214,8.148,8.262,8.029,45438.92,000060
44,2008-03-17,8.159,7.731,8.19,7.709,48455.2,000060
45,2008-03-18,7.687,6.957,7.889,6.957,93697.24,000060
46,2008-03-19,7.094,7.048,7.304,6.701,159262.57,000060
47,2008-03-20,6.369,7.221,7.311,6.343,102288.22,000060
48,2008-03-21,7.234,7.326,7.375,7.028,98921.39,000060
49,2008-03-24,7.445,6.907,7.467,6.896,69169.79,000060
50,2008-03-25,6.786,7.094,7.252,6.632,64939.31,000060
51,2008-03-26,7.16,7.102,7.355,6.964,49486.02,000060
52,2008-03-27,6.896,6.742,7.028,6.742,50145.59,000060
53,2008-03-28,6.573,7.037,7.091,6.49,59687.84,000060
54,2008-03-31,6.874,6.777,7.028,6.764,43615.49,000060
55,2008-04-01,6.788,6.323,6.982,6.263,53316.16,000060
56,2008-04-02,6.391,5.993,6.501,5.947,66432.04,000060
57,2008-04-03,6.009,6.347,6.391,5.943,93610.74,000060
58,2008-04-07,6.343,6.925,6.933,6.222,129811.36,000060
59,2008-04-08,6.925,6.896,7.129,6.775,124622.37,000060
60,2008-04-10,6.369,6.797,6.808,6.325,105704.21,000060
61,2008-04-11,6.852,6.727,6.905,6.657,50119.06,000060
62,2008-04-14,6.586,6.125,6.586,6.083,68071.65,000060
63,2008-04-15,6.116,6.149,6.211,5.842,91768.51,000060
64,2008-04-17,5.93,5.534,6.132,5.534,130887.44,000060
65,2008-04-18,5.383,5.031,5.414,5.025,91880.69,000060
66,2008-04-21,5.482,4.849,5.488,4.79,134962.43,000060
67,2008-04-22,4.785,4.568,4.785,4.375,105584.72,000060
68,2008-04-23,4.513,5.025,5.025,4.399,178139.79,000060
69,2008-04-24,5.528,5.528,5.528,5.528,26210.52,000060
70,2008-04-25,5.71,6.081,6.081,5.644,409934.52,000060
71,2008-04-28,5.886,5.963,6.086,5.833,176049.4,000060
72,2008-04-29,5.908,6.211,6.215,5.875,139026.41,000060
73,2008-04-30,6.125,6.496,6.654,6.079,193123.26,000060
74,2008-05-05,6.589,6.83,6.918,6.56,170052.19,000060
75,2008-05-06,6.764,6.617,6.821,6.589,140316.14,000060
76,2008-05-07,6.567,6.151,6.722,6.149,128919.74,000060
77,2008-05-08,6.083,6.72,6.731,6.042,171698.59,000060
78,2008-05-09,6.718,6.562,6.918,6.25,208702.25,000060
79,2008-05-12,6.303,6.461,6.698,6.182,115373.72,000060
