,date,open,close,high,low,volume,code
0,2008-01-02,13.933,14.015,14.168,13.63,938796.71,000002
1,2008-01-03,13.971,13.678,13.971,13.448,972924.11,000002
2,2008-01-04,13.731,14.039,14.211,13.554,1090930.75,000002
3,2008-01-07,14.072,14.49,14.667,14.072,1139010.23,000002
4,2008-01-08,14.427,14.346,14.711,14.163,1023775.95,000002
5,2008-01-09,14.279,14.49,14.619,14.072,571161.32,000002
6,2008-01-10,14.528,14.667,15.047,14.379,1256184.36,000002
7,2008-01-11,14.884,14.912,15.042,14.691,613138.73,000002
8,2008-01-14,15.028,14.994,15.311,14.932,564635.21,000002
9,2008-01-15,15.032,14.523,15.114,14.475,930521.42,000002
10,2008-01-16,14.307,13.722,14.307,13.683,1135909.23,000002
11,2008-01-17,13.635,13.256,13.914,12.968,1065106.65,000002
12,2008-01-18,13.299,13.366,13.429,13.097,574377.3,000002
13,2008-01-21,13.371,12.483,13.395,12.387,902965.76,000002
14,2008-01-22,12.18,11.403,12.363,11.235,974338.88,000002
15,2008-01-23,11.619,11.864,12.003,11.384,732602.53,000002
16,2008-01-24,12.008,12.161,12.243,11.561,715630.2,000002
17,2008-01-25,12.051,12.963,13.352,11.777,1078826.89,000002
18,2008-01-28,12.939,12.267,12.939,11.993,549009.83,000002
19,2008-01-29,12.195,12.497,12.843,12.195,416333.95,000002
20,2008-01-30,12.723,12.291,13.16,12.123,633331.01,000002
21,2008-01-31,12.421,12.507,12.963,12.296,590136.59,000002
22,2008-02-01,12.569,12.963,13.035,12.483,818671.16,000002
23,2008-02-04,13.323,13.938,14.067,13.227,1095950.05,000002
24,2008-02-05,13.779,13.544,14.115,13.491,456725.16,000002
25,2008-02-13,13.386,13.102,13.443,12.877,259897.26,000002
26,2008-02-14,13.251,13.073,13.443,13.001,225588.64,000002
27,2008-02-15,13.011,12.704,13.011,12.493,278146.69,000002
28,2008-02-18,12.905,13.054,13.232,12.843,283170.85,000002
29,2008-02-19,13.054,13.242,13.251,12.819,276646.35,000002
30,2008-02-20,13.069,12.579,13.323,12.579,454251.66,000002
31,2008-02-21,12.483,12.099,12.488,11.907,605163.49,000002
32,2008-02-22,12.099,11.518,12.099,11.451,717734.91,000002
33,2008-02-25,11.552,10.951,11.758,10.865,638077.84,000002
34,2008-02-26,11.331,10.956,11.46,10.495,749723.84,000002
35,2008-02-27,11.043,11.311,11.484,10.851,503094.64,000002
36,2008-02-28,11.326,11.038,11.326,10.995,271641.0,000002
37,2008-02-29,11.028,11.163,11.331,10.889,256050.64,000002
38,2008-03-03,11.095,11.235,11.436,10.779,423392.05,000002
39,2008-03-04,11.311,10.779,11.47,10.75,536970.21,000002
40,2008-03-05,10.779,11.067,11.091,9.977,1157797.5,000002
