,date,open,close,high,low,volume,code
0,2010-04-09,6.202,6.23,6.303,5.799,351279.74,002385
1,2010-04-12,6.524,6.854,6.854,6.5,268500.7,002385
2,2010-04-13,7.132,7.058,7.231,6.708,232004.01,002385
3,2010-04-14,6.859,6.735,6.996,6.617,108959.15,002385
4,2010-04-15,6.771,6.254,6.923,6.069,123442.14,002385
5,2010-04-16,6.087,5.953,6.158,5.802,68497.23,002385
6,2010-04-19,5.913,6.011,6.119,5.82,61788.15,002385
7,2010-04-20,5.945,6.057,6.151,5.81,51980.89,002385
8,2010-04-21,5.996,6.151,6.221,5.841,62083.39,002385
9,2010-04-22,6.099,6.109,6.389,6.051,59570.6,002385
10,2010-04-23,6.068,6.089,6.254,5.996,41172.75,002385
11,2010-04-26,6.138,6.347,6.497,6.035,62216.1,002385
12,2010-04-27,6.285,5.756,6.358,5.712,69400.88,002385
13,2010-04-28,5.582,5.185,5.582,5.184,52258.49,002385
14,2010-04-29,5.248,5.067,5.353,5.056,38506.45,002385
15,2010-04-30,5.025,4.862,5.096,4.653,40684.45,002385
16,2010-05-04,4.822,4.921,5.055,4.786,23646.1,002385
17,2010-05-05,4.864,5.239,5.27,4.864,40538.14,002385
18,2010-05-06,5.169,5.138,5.313,5.117,35125.63,002385
19,2010-05-07,5.034,5.173,5.323,5.004,28007.76,002385
20,2010-05-10,5.072,4.661,5.2,4.661,36847.48,002385
21,2010-05-11,4.792,4.299,4.807,4.268,39799.56,002385
22,2010-05-12,4.237,4.216,4.362,4.083,20914.52,002385
23,2010-05-13,4.233,4.276,4.298,3.959,31197.11,002385
24,2010-05-14,4.145,4.299,4.358,4.143,27209.1,002385
25,2010-05-17,4.238,3.869,4.249,3.869,26106.43,002385
26,2010-05-19,3.927,3.988,4.113,3.908,26987.52,002385
27,2010-05-20,3.928,3.825,4.048,3.805,22895.23,002385
28,2010-05-21,3.639,3.944,3.96,3.639,28945.15,002385
29,2010-05-24,3.96,4.149,4.166,3.934,37226.1,002385
30,2010-05-25,4.074,4.088,4.192,4.065,24741.83,002385
31,2010-05-26,4.112,3.964,4.155,3.947,27182.6,002385
32,2010-05-27,3.959,4.17,4.187,3.825,46868.5,002385
33,2010-05-28,4.219,4.187,4.276,4.143,38249.96,002385
34,2010-05-31,4.135,3.981,4.233,3.98,27994.33,002385
35,2010-06-01,3.933,3.836,3.96,3.728,22003.5,002385
36,2010-06-02,3.866,3.937,3.947,3.722,17405.88,002385
37,2010-06-03,3.988,3.995,4.133,3.95,32674.52,002385
38,2010-06-04,3.939,4.003,4.016,3.878,17786.43,002385
39,2010-06-07,3.912,4.144,4.145,3.877,29886.82,002385
40,2010-06-08,4.134,4.291,4.3,4.096,41220.34,002385
41,2010-06-09,4.342,4.28,4.391,4.254,38600.84,002385
42,2010-06-10,4.28,4.357,4.423,4.255,28689.1,002385
43,2010-06-11,4.388,4.314,4.414,4.274,18575.06,002385
44,2010-06-17,4.342,4.104,4.373,4.094,16347.16,002385
45,2010-06-18,4.083,3.836,4.083,3.809,18818.26,002385
46,2010-06-21,3.83,3.954,4.001,3.83,21653.57,002385
47,2010-06-23,3.944,3.908,4.002,3.853,18828.45,002385
48,2010-06-24,3.947,3.908,3.968,3.862,14849.58,002385
49,2010-06-25,3.877,3.927,3.946,3.837,17316.91,002385
50,2010-06-28,3.949,3.869,4.018,3.846,20471.01,002385
51,2010-06-29,3.845,3.483,3.866,3.483,38213.01,002385
52,2010-06-30,3.453,3.341,3.453,3.248,17732.84,002385
53,2010-07-01,3.329,3.374,3.41,3.308,13721.46,002385
54,2010-07-02,3.368,3.421,3.493,3.207,25585.52,002385
55,2010-07-05,3.37,3.357,3.411,3.256,12635.76,002385
56,2010-07-06,3.344,3.421,3.43,3.281,18595.49,002385
57,2010-07-07,3.436,3.473,3.473,3.349,17484.18,002385
58,2010-07-08,3.515,3.389,3.515,3.365,15940.01,002385
59,2010-07-09,3.308,3.728,3.728,3.21,95341.62,002385
