,date,open,close,high,low,volume,code
0,2008-01-03,30.501,31.995,32.34,29.175,409798.62,601808
1,2008-01-04,31.977,32.145,33.047,31.535,381686.19,601808
2,2008-01-07,32.145,32.145,32.49,31.703,211748.78,601808
3,2008-01-08,32.295,31.491,33.224,31.367,224896.91,601808
4,2008-01-09,31.279,31.517,31.738,30.81,144236.98,601808
5,2008-01-10,31.553,31.615,32.039,31.049,176174.14,601808
6,2008-01-11,31.827,31.296,32.251,30.943,141957.48,601808
7,2008-01-14,31.332,30.872,31.553,30.678,149086.56,601808
8,2008-01-15,30.899,30.757,31.173,30.395,126777.88,601808
9,2008-01-16,30.669,29.528,30.678,29.466,159519.8,601808
10,2008-01-17,29.263,28.087,29.793,27.062,178051.6,601808
11,2008-01-18,28.114,28.379,28.538,27.495,137442.37,601808
12,2008-01-21,28.37,26.903,28.37,26.832,122145.56,601808
13,2008-01-22,26.434,24.215,26.434,24.215,172987.2,601808
14,2008-01-23,24.312,24.949,25.108,23.888,117866.07,601808
15,2008-01-24,25.382,25.727,25.992,24.984,142208.04,601808
16,2008-01-25,25.727,25.568,26.08,24.816,97817.19,601808
17,2008-01-28,25.462,25.117,25.462,23.384,139447.72,601808
18,2008-01-29,25.064,26.425,26.611,24.887,152809.91,601808
19,2008-01-30,27.035,26.186,27.406,25.479,69839.48,601808
20,2008-01-31,26.169,26.443,27.026,25.762,116237.25,601808
21,2008-02-01,26.522,27.124,27.292,25.771,178890.89,601808
22,2008-02-04,27.654,29.016,29.166,27.601,138528.7,601808
23,2008-02-05,28.777,28.627,29.21,28.114,88122.31,601808
24,2008-02-13,28.034,27.15,28.529,27.141,61500.3,601808
25,2008-02-14,27.406,27.336,27.751,27.15,31391.08,601808
26,2008-02-15,27.389,26.514,27.619,26.169,47076.66,601808
27,2008-02-18,27.009,27.857,28.202,26.876,81135.79,601808
28,2008-02-19,27.539,28.361,28.556,27.539,64161.98,601808
29,2008-02-20,28.653,28.476,29.44,28.202,102528.53,601808
30,2008-02-21,28.114,29.387,29.723,27.495,152787.32,601808
31,2008-02-22,28.998,28.45,30.059,28.308,114926.96,601808
32,2008-02-25,28.609,27.132,29.157,26.964,101034.3,601808
33,2008-02-26,28.114,27.681,28.273,26.54,67168.08,601808
34,2008-02-27,27.849,28.856,29.13,27.566,85909.51,601808
